formula,band_gap (MP)
Rb3MnO3,1.3497
Ba4Mg(Fe2O5)2,1.4015
Bi2Au5F21,1.4016
SmCu(WO4)2,1.4017
Ba2MgMnMoO6,1.4017000000000004
Li3Fe5O9,1.4018000000000002
InCl,1.4018000000000002
Li3Fe8(BO3)8,1.4018000000000002
CaLaFeO4,1.4018999999999997
SbPb2S2I3,1.4018999999999997
Na24Nb2Zn10Si9(SO8)9,1.4019
Ba3SbI3,1.4021
Mg(FeO2)2,1.4021000000000003
Mg(SnO2)2,1.4021999999999997
Na3Sb3(AsO7)2,1.4022
MgV2CdO6,1.4023
Sr2CoO3,1.4023
ThNb4O12,1.4023
Zn(InS2)2,1.4023999999999996
Mg30VCO32,1.4024
Ba2AlW2F11,1.4025
Mn2Bi2O5,1.4025
RbFe3O5,1.4026999999999998
Ta2Si3Ge2(SO8)3,1.4027
LiCrPO4F,1.4027
YZnCu3Se4,1.4027000000000005
Rb2(PSe2)3,1.4027999999999998
VAg(IO4)2,1.4028999999999998
LiSbN2,1.4029000000000005
Mg14MnCoO16,1.4029999999999996
Li4Fe3CoO8,1.4030000000000005
Li5Fe8(BO3)8,1.4030999999999998
K2Zn2O3,1.4031
Na5NpO6,1.4031
Na2PH6(SeO)3,1.4031000000000002
Na2La4In4SiS11O48,1.4031999999999998
SbSe(IF2)3,1.4032
Li2Fe2Ni(PO4)3,1.4032
Na2CoAgF6,1.4033
Cd2Hg13(As2Cl3)4,1.4033
Ba2HoMgSbO6,1.4033000000000002
CaFeO2,1.4033999999999998
Ca(GdS2)2,1.4034
Yb2S3,1.4034999999999995
V4O7F5,1.4035000000000002
Na3CaFe4(SiO3)8,1.4038
Li3MnFe3O8,1.4038
Li32Ti13Cr3O48,1.4038
Li2VCoO4,1.4038999999999997
Na8Mg3Ge(PO4)6,1.4038999999999997
Te6RuBr8,1.4039
AgPd(IO3)3,1.4039000000000006
Na6Zr4Ti4Si7S5O48,1.404
Sr2VO4,1.4040999999999997
Gd2CdS4,1.4040999999999997
Bi3Sb(WO6)2,1.4041999999999994
Hg3(PO4)2,1.4043
CsZrCu3Se4,1.4043
Te7IrCl7,1.4044
Ba3Gd2(PS4)4,1.4044
Li2CrFeO4,1.4044000000000003
Y2MgV2O7,1.4045
MgV5O12,1.4046
KBH4,1.4047999999999998
MgV2Zn2O7,1.4048999999999996
AgAs(XeF5)2,1.4049
BiB12H11O3,1.4049999999999998
S3(NO7)2,1.405
SbS8Cl5O,1.4051
CsYZnTe3,1.4051000000000005
Nd2ThS5,1.4051999999999998
Na10Mg4Ti4Si5S7O48,1.4052
MgFe2(ClO)2,1.4053
K2Te(MoO5)3,1.4054
BSbO3,1.4054000000000002
Ge19(PBr)4,1.4055
AlMo(WO4)2,1.4055999999999995
NaCoBO3,1.4057
Tl2Sn2S5,1.4057
Tm2MgSe4,1.4057000000000002
K15Os7N19,1.4058000000000002
ZnSnAs2O7,1.4058000000000002
BaNd2CoO5,1.4058999999999997
LiVCrP2(HO5)2,1.406
K2UH6C2SO13,1.4061
Rh8C20O19,1.4061
Ba2Y2Mg(Fe2O5)2,1.4061000000000003
Ba2LuBiO6,1.4061000000000003
MgV4O7F5,1.4062
K2Sn2S5,1.4063
Pr2ThS5,1.4063
MgV2Te2O7F2,1.4063999999999997
CaTcN3,1.4065
VPH6C2N3O7,1.4065
Ag7P3S11,1.4065999999999996
Li5CoO4,1.4066
V(WO4)2,1.4066
YWN3,1.4066999999999998
Ba2DyMgSbO6,1.4066999999999998
V(SiO3)2,1.4068
Rb2U2Cr2O15F2,1.4068
Sn2(SO4)3,1.4068999999999998
MgMo3P3O13,1.4068999999999998
Na3Sc2(MoO4)3,1.4068999999999998
Li3Mn2O5,1.4069000000000005
UV2O8,1.4074
Li2CrFeO4,1.4074000000000004
Ti(FeO2)2,1.4074999999999998
Ba3V2O7F5,1.4075
LiFe3P3O11,1.4075000000000002
SrLaCuSe3,1.4075999999999995
LiZn2CrO4,1.4076
Fe2GeO4,1.4076999999999995
Li3MnF7,1.4076999999999995
CsBa2Nb3O10,1.4077000000000002
Li3Fe8(BO3)8,1.4078000000000002
Ba3Mn2O8,1.4078000000000002
Li2VO2F,1.408
Rb3As11,1.408
Li6V3P8O29,1.4081
V3(O2F)2,1.4082999999999997
Sr(ErSe2)2,1.4083
Mn(AsO3)2,1.4084
InBiS3,1.4085
SrCaMnGaO5,1.4085
LiFe2(PO4)2,1.4085
Li4Co2OF7,1.4086
KHgI3O,1.4086
CsSmZnTe3,1.4086000000000003
LiCrB3(HO3)3,1.4087
Li2Fe5B3O13,1.4087
V2MoO8,1.4089
PrSO,1.4090000000000007
AlAgO2,1.4090999999999996
ZnCoAs2O7,1.4092
CsNpCl2O3,1.4092
EuI2,1.4092000000000002
LiMo(PO4)2,1.4093
Tb3S3N,1.4093999999999998
Na4MgMn2O6,1.4094000000000002
CrFe5(PO4)6,1.4095
Rb2AlAuF6,1.4095
MgV4(O3F2)2,1.4095
VCrO3,1.4095000000000004
HfMg6WO8,1.4095999999999993
Na4Sn5O12,1.4095999999999995
Fe3OF5,1.4096
MnMoO4,1.4096999999999995
Na2Si5Ge8S7O48,1.4097000000000002
Li5Fe2P2(CO7)2,1.4098
BaPtO7,1.4098000000000002
Li4Mn3OF11,1.4098000000000002
AsI5F6,1.4099
K5CeNi2(NO2)12,1.4099
CdGeO3,1.4099
Mg3Fe4O7,1.4099000000000004
MnH8(NO5)2,1.41
KRb2TlBr6,1.41
C3S3O2,1.4102
K2Zn3O4,1.4102
FeCO3,1.4102
SrU3(SeO9)2,1.4102
LaMgCrMoO6,1.4102000000000006
Li5Fe6P5O24,1.4103999999999997
Li2V(FeO3)2,1.4106999999999998
Li2MnOF3,1.4107
Rb4U5O17,1.4107
Nb(SBr)2,1.4107000000000005
LiCu(HO)4,1.4109
MgV4CoNiO12,1.4109000000000005
ErTlS2,1.4109000000000005
Li2VPHO5,1.4109999999999996
Y2MgS4,1.411
Sr4MgMn2(GaO5)2,1.411
Li3VCr3O8,1.4110000000000005
BiCO3,1.4110999999999998
BaSr2(SnO3)3,1.4113000000000002
MgV4O10,1.4113000000000002
La2UO6,1.4113999999999995
NaMgV2Bi3O10,1.4116
Se5SO3F,1.4116
K2LaP2Se7,1.4116
CuAs4S3Cl,1.4116
FeHO2,1.4117
Ba2ErMgSbO6,1.4117000000000002
Gd3AlCdS7,1.4117000000000002
VAsO4,1.4117000000000002
CuH9CSN4Cl3O,1.4119
Zn2Sn3O8,1.4119000000000006
Ti2AgBiO6,1.412
KNbO3,1.4120999999999997
Ba2GeSe4,1.4121
Mg6MnZnO8,1.4121999999999997
Rb2Zn3O4,1.4122
MgVMoO5,1.4122
CaLaCrSbO6,1.4122000000000003
Mg3(BiN2)2,1.4122000000000003
BaFeO4,1.4123
Na8Co2O7,1.4124
Te2MoW3(Se2S)2,1.4124
LaMgMnFeO6,1.4124
Rb3NaMg(WO4)2,1.4125
Fe3(SiO4)2,1.4125
Li5SbS,1.4126
NiH12(ClO3)2,1.4126
SrFeNi2(PO4)3,1.4127
AlBiN2,1.4127
Ti5Fe7O18,1.4127
CaP4W3O14,1.4127999999999998
K2MoS4,1.4127999999999998
YWN3,1.4127999999999998
LiFeP2O7,1.4128
LiCoSiO4,1.4128000000000005
Ba2Fe5BiPb2O13,1.4128000000000007
NiH12(NO6)2,1.4128999999999998
Ca(IO6)2,1.4129
C3N4,1.4129999999999998
KLi6BiO6,1.413
Zn(NCl2)2,1.4130000000000005
Al2PdCl8,1.4131
Ge3N4,1.4131999999999998
Mg(FeO2)2,1.4131999999999998
Sr3MgGeN4,1.4132000000000002
La12Si4SnS28,1.413200000000001
AlAgAu2,1.4133999999999998
Fe8O9,1.4134000000000002
K(SiAs)3,1.4134999999999995
Ba3HoUFeO9,1.4135
MgCr2(AgO4)2,1.4135
Li17Ag12F29,1.4135
Li6V3P8O29,1.4136
Na5Fe2P2(CO7)2,1.4136000000000002
Zr2N2O,1.4136000000000002
K2BaNi(NO2)6,1.4136000000000002
Mg(FeO2)2,1.4136000000000002
Cd(SbO3)2,1.4136000000000006
Fe2(MoO4)3,1.4137000000000002
MoP2O7,1.4138
MnGe4H24C8(S5N)2,1.4138000000000002
Na10In4Si7Ge4S5O48,1.4139
KSnS4,1.4139
MgV4(OF)6,1.4139
SbHO3,1.4139000000000002
Ba2MnO3,1.4139000000000004
LiIrO2,1.4139999999999997
Ti2Pb5N6,1.4140999999999997
ErCu(MoO4)2,1.4141000000000004
K2Sm2Mg(MoO4)4,1.4144000000000003
Mg6MnCoO8,1.4144000000000003
Ba2InGaO5,1.4145
NaCaTa3Si3(SO8)3,1.4146
FeBiO3,1.4146
Na2Fe4O7,1.4146
In2PbS4,1.4146999999999998
Li4Fe3CoO8,1.4148
Dy2MgV2O7,1.4148
Ba2MgVMoO6,1.4148
LaCrN3,1.4148000000000005
Fe2CO5,1.4148999999999998
MgFeO2,1.4151000000000002
La5C2I9,1.4151999999999996
Li6V3P8O29,1.4152
Bi2(PSe3)3,1.4152
SbS4N4Cl5,1.4156000000000002
ZnS2,1.4156000000000004
VGaO3,1.4157000000000002
Li3Fe8(BO3)8,1.4157000000000002
Na4Mg(Mo2O5)2,1.4157000000000002
Zn2Ge5N8,1.4157000000000002
Li9Mn2Co5O16,1.4158
Sc4S3N2,1.4158999999999995
LiFeP2O7,1.4159000000000002
CsTeAu,1.416
Nd3U(ClO2)3,1.4161
CSe2S2N2(OF)3,1.4161
Li(MoO2)2,1.4162
Mg30MnSiO32,1.4162
Re4Xe3(O5F7)2,1.4162
K4Ge(SeO)4,1.4162
K2UC2SeSNO8,1.4163
RbCrF6,1.4164
K3V2(S2O9)2,1.4165
Li6CrN4,1.4165
Ba4NaAuO8,1.4166
NaFeO2,1.4166
NaCu5C6,1.4166999999999996
Tl3Ag3(SbS3)2,1.4166999999999996
Fe8H10O17,1.4166999999999998
Mg3(GaN2)2,1.4168000000000005
Na5Mg3GeP3(SO8)3,1.4169
ErAgS2,1.4169
V4O5F7,1.417
MgV4(OF)6,1.4170999999999998
LaBi5O9,1.4171000000000005
HfMg14CO16,1.4171000000000005
Sn15Ru3O14,1.4171999999999991
Tm2Sb2O7,1.4172000000000002
KSnAuSe3,1.4172999999999998
Mg6BCO8,1.4173
Ba2Fe2O5,1.4173
RbAgO,1.4174
MnP2O7,1.4175
VPO5,1.4175999999999995
Na2NdCuCl6,1.4175999999999995
Ga2PdI8,1.4176
Ba3Al2(Sb2O7)3,1.4176000000000002
MgV4O7F5,1.4177
AlMoO3,1.4177
Na8Ca3Ti(PO4)6,1.4178
Na6Sn2Se7,1.4178999999999995
K2Sn2Hg3S8,1.4179
RbMn6As7O24,1.4179
K2Ce(PO4)2,1.4179000000000002
Li4CrFe3O8,1.4179999999999997
Ca(CoO2)2,1.418
Li4CrFe3O8,1.418
Na3MnS2(O4F)2,1.418
Li4Cr5SbO12,1.4181
KNd(ClO)4,1.4181
Mg2MnSbO6,1.4181
KPSe3,1.4182
K2AgRhF6,1.4182
Sr2MgCoWO6,1.4182
RbMg6CoO8,1.4182000000000006
V(CO3)2,1.4183
Tl8Sb21As19(PbS17)4,1.4184
Th2HN3,1.4184
Li2FeO2F,1.4184
Li2WS4,1.4184
LiCrP2S7,1.4187000000000003
In12Ga4Ir2O15,1.4187000000000003
BaNb4CrO12,1.4187999999999998
NaLa2Ge2P3(SO8)3,1.4188
Bi10Te2I4O17,1.4188
CaLa2MoO6,1.4188
Cs3SnPSe7,1.4188999999999998
Ti4Zn3SnO12,1.4189999999999996
LiCr(FeO2)4,1.4189999999999996
Rb2PtC4(IN2)2,1.419
Rb3InI6,1.419
Na6Ca3Si2Ge(SO6)4,1.419
Li2SnS3,1.4190999999999998
Na6ZnSi6Ge7(SO8)6,1.4191
Ga2Te2Cl7,1.4191
MgCrPO5,1.4192
Ba2Bi2Se3O2,1.4192999999999998
MgCr2(AgO4)2,1.4193
Sn5C6S9(NO)2,1.4193000000000002
Cs2UC2S2(NO2)4,1.4194
Y(CuS)3,1.4195000000000002
Mn2CrSbO6,1.4196
Li9V3P8O29,1.4196
FeBiO3,1.4197999999999995
Gd2MgMo2(ClO4)2,1.4198
CrSbO4,1.4198
Li2VSi2O7,1.4198
Ca2InSbO6,1.4198000000000004
CaGe2WO6,1.4198999999999995
TmBi2ClO4,1.4201
NaPrInSbO6,1.4201000000000006
UCd(PbO3)2,1.4201000000000006
YTi3F15,1.4202
Ba2CePtO6,1.4204
CsLaZr6CCl18,1.4204
MgMn4(FeO6)2,1.4205
Li4CrFe2Ni3(PO4)6,1.4206
Er2VFeO6,1.4206000000000003
KMnO2,1.4207
CaSnS3,1.4207999999999994
SiPb7(ClO4)2,1.4207999999999998
TbCoO3,1.4208999999999996
CrH18I7N6,1.4211999999999998
MnFeNF6,1.4212
Te2PdCl10,1.4212
PtS4N3Cl,1.4212000000000002
Mg14ZnSnO16,1.4214000000000002
MgZn2(FeO2)4,1.4215
TmAgS2,1.4215
Sr2Li2Nb4O13,1.4216
Al5CuS8,1.4217000000000004
Pr10Se14O,1.4217999999999995
K2Ga3CuSe6,1.4218
Na4Mg(Mo2O5)2,1.4219
V(PO3)4,1.4219000000000002
ZnNiF4,1.422
Na2CoGeO4,1.422
Mn3AgAs3(HO6)2,1.4220000000000002
Te2PdPb2(ClO3)2,1.4221000000000004
Tl3BS3,1.4222
Mg14NbFeO16,1.422299999999999
MgZn2(FeO2)4,1.4223
Ga2P3(NO4)3,1.4223
K2Pd(S2O7)3,1.4223
Na5La3Ge(PO4)6,1.4223
LiFe(PO3)4,1.4224
Cs4P2PdSe8,1.4224
NbNO,1.4225
Li2FeO2F,1.4225000000000003
ZrGeN2,1.4225999999999996
ZnBiMoO5,1.4226
MgFe6(OF)6,1.4226
Ga(BiCl)4,1.4227
K2MgFe4P6(O4F3)4,1.4228
KNb(CuSe2)2,1.4228
TeMoWSe2S,1.4228
Mg4Sn5(TeO6)3,1.4229000000000005
Mg6CoBiO8,1.4229000000000005
LiIrO2,1.423
SbPbBrO2,1.423
Pr3U(ClO2)3,1.4230999999999998
MgMoO3,1.4230999999999998
CsRe3(Se2Br)2,1.4231
Ba4Sr2La2Co4O15,1.4232000000000005
Li3Fe3(OF)4,1.4232999999999998
MgCo6(OF5)2,1.4232999999999998
Ba6Pr2Co4O15,1.4233000000000002
CsV2O5,1.4234
Li9Mn2Co5O16,1.4234
Rb3As7,1.4234
MgNi2(BiO3)2,1.4234999999999998
LiV(TeO4)3,1.4234999999999998
Lu2Sb2O7,1.4236000000000004
Ba3In2Cl2O5,1.4236000000000004
Te2Mo2SeS,1.4237000000000002
Sb2TeSeF10,1.4238
V2(SO4)3,1.4238
Li5Mn3Cu(PO4)4,1.4238
TaNb(Cu3Se4)2,1.424
RbIn3O5,1.4240000000000004
Th2SN2,1.4240000000000004
Cr2TeO6,1.4242
SbTe(SeF3)2,1.4242
Li8Sb2S,1.4242
V2P2O9,1.4243
Cd(CoO2)2,1.4243
YbV4O8,1.4243
Li6V3P8O29,1.4243
Yb(GdS2)2,1.4243
Li3Mn(BO3)2,1.4244
Mn(Ni3O4)2,1.4245
LiVO2,1.4245
K3As11,1.4247
Co(AsO2)2,1.4247
AgBiO2,1.4247
MnHO2,1.4247999999999998
Li6V3P8O29,1.4247999999999998
Li4CrFe3O8,1.4247999999999998
V2AsO6,1.4248000000000005
Na6Nb3In5Si6(SO8)6,1.4248999999999998
Na3MgBiO4,1.4249
Ge19(AsBr)4,1.4249000000000005
Rb3Ta2AgSe12,1.425
NClO6,1.4252
Li5Fe2P2(CO7)2,1.4253
Hg2Te2O7,1.4253000000000005
Al2HgSe4,1.4253999999999998
MgV5O12,1.4255
ZnCrPO5,1.4255000000000004
Hg5(SbI3)2,1.4256000000000002
Ti(CuS)4,1.4256000000000002
KAuCl4,1.4257
TmBi2IO4,1.4258999999999995
GeBr2,1.4259
Mg(FeO2)2,1.4259000000000004
Mg3Mn2(SiO4)3,1.4259000000000004
As2O5,1.426
Na6Ga5Si7H15O32,1.426
La6S4BrN3,1.4261
ReHg2O5,1.4261
FeSeO3F,1.4261
TlAuF6,1.4262
HoTlO2,1.4262
Zn2FeSbO6,1.4263
LiMnB2O5,1.4263
TlIn(PSe3)2,1.4263000000000003
KAuO2,1.4264
BaCuSeF,1.4265000000000003
NaLaCeNiO6,1.4265999999999996
LiMo(PO4)2,1.4266
LiFe4(BO3)4,1.4266
Li4CrFe3O8,1.4267
RbAu(SeO4)2,1.4267
Cs2YCuF6,1.4267000000000003
YMg6CdO8,1.4268
LiVCrP2(O4F)2,1.4268
Li4Cr(PO4)2,1.4268
In5(BiS4)3,1.4268999999999998
Te2Mo3W(SeS2)2,1.427
Mg(ScSe2)2,1.4270000000000005
MoO2,1.4271999999999998
Dy5C2I9,1.4272
KFePbOF6,1.4272999999999998
Li6V3P8O29,1.4272999999999998
ZrCoO3,1.4273999999999996
CoH24C4S4N8(ClO4)2,1.4274
OsSeS3Cl4,1.4276
Ba(GaP)2,1.4276999999999995
CaV(SiO3)2,1.4277000000000006
KTaW2O9,1.4278000000000002
Mg14TiZnO16,1.4278000000000013
CsBi3S5,1.4278999999999995
LiCoSbO4,1.4278999999999995
K2PdCl4,1.4279000000000002
Zn3W2O7,1.4279000000000002
NdFeO3,1.428
LiVBO4,1.428
Na3As7,1.428
Na2Hf4Ti4Si5S7O48,1.4280000000000002
Mg4Co5(TeO6)3,1.4281999999999997
V3CoO8,1.4283
K3Rb3Zn4Sn3Se13,1.4283
RbAuO,1.4283
Ca2TaMoO6,1.4283
Ti3N2O3,1.4284000000000003
Er2TlCu3S5,1.4287999999999998
Li4CrFe3O8,1.4288000000000003
LiSb3O8,1.4288999999999996
KCr2AgO7,1.429
BaGeO3,1.4290000000000005
Li4V3O8,1.4290000000000005
Li4CrFe3O8,1.4291999999999994
InSn2I5,1.4292000000000002
Ca2Bi10O17,1.4293
VCrO3,1.4293000000000005
Zn2CrWO6,1.4293999999999998
CaWF4,1.4295
Hg7(PO5)2,1.4295
Cs8(Re4S9)3,1.4297999999999995
V3(OF3)2,1.4298000000000002
YSbO3,1.4299
Li3Cr2P2(O4F)2,1.4299000000000004
Y2MgV2O7,1.4299999999999995
Cu3P4S4I3,1.4300000000000002
K8Rb2Hg15(GeS4)10,1.4300000000000002
Cd(FeO2)2,1.4301
Ca4MnFe3O10,1.4301
MgMn2(MoO4)2,1.4301000000000004
Tl2(SeO4)3,1.4303
VP2O7,1.4303
V4OF11,1.4304
K2PdC2,1.4304
Li2CoBO4,1.4304
TlPt3O4,1.4306
KGaTe2,1.4307
Tl2(ReS2)3,1.4307000000000007
K2RbMoI6,1.4308
CsAgPSe3,1.4308
Na3LaSiGe(PO6)2,1.4308
Sr(LuSe2)2,1.431
MgBi2(SbO4)2,1.431
Cs2Mo5(P3O11)3,1.4311
Gd2(SO4)3,1.4311999999999998
CaCu2B2H8(ClO4)2,1.4312
Sr2LiH2N,1.4314000000000002
NaVPO5,1.4314999999999998
Sb2(CN2)3,1.4315000000000009
LiMnV(P2O7)2,1.4316999999999998
K3SbSe4,1.4318
Sr4TiP4,1.432
LiFe2O2F3,1.432
Ce2Gd2O7,1.4320999999999997
KZn(H2Br)3,1.4322
CaV3P3O13,1.4322
Zn(MoO2)2,1.4322999999999997
C68OF20,1.4323
Mg(BiO2)2,1.4323000000000006
BaAgSF,1.4324
GaGe5H6C4NO12,1.4324
Li32Ti13Cr3O48,1.4325
B12Pb6O25,1.4325
Ba3NiF12,1.4325
Li4CrFe3O8,1.4326
Al2Fe3(PO5)3,1.4326
H5PbCI3N2,1.4326
Au2Se4O11,1.4326
Ta2CrNO5,1.4326000000000003
K3Np(H3O4)2,1.4329
MgMo2(PO5)2,1.4330000000000005
Li2CrFeO4,1.4331
Zn2SbWO6,1.4332000000000005
Cs3SbSe4,1.4333
B,1.4333999999999998
CoH18C6SO10,1.4335
Li2MnV4CoO12,1.4335999999999998
Na6Li3Fe6(PO4)8,1.4336
Cs3Nb9(TeO8)4,1.4336000000000002
TiZn2O4,1.4336000000000002
KUCrO6,1.4337999999999995
Na6Ca4Ta4Si5S7O48,1.4338
CaNp(HO)9,1.4339
MoWO6,1.4339
Rb5FeO4,1.434
Li3Fe10O7F9,1.4340000000000002
InOF,1.4340000000000006
Si4P4Os,1.4341
C3N4,1.4341
SrCaGdBiO6,1.4342
GaH15N4(OF3)2,1.4342
GePbN2,1.4343999999999992
Ba(SmSe2)2,1.4344
LaCuPbS3,1.4345
C4SeO2,1.4345
Ca5Sc2(CoO6)2,1.4346
RbNb4Ag(PS10)2,1.4346
V2(OF)3,1.4347
TlRe6Se8Cl3,1.4347
NaNb2Zn2P3(SO8)3,1.4347
MgV2Ni(TeO5)2,1.4347000000000003
LiAlCrO4,1.4347999999999996
V4O7F5,1.4348
Mg3H12SeO9,1.4348999999999998
K10Co4O9,1.435
NaMgCoO2,1.4352
LiMg30MnO32,1.4352
TeMoS,1.4352999999999998
Cr2Ag2O7,1.4355
Al6SnTe10,1.4355999999999995
V2CdO10,1.4356
NaV3P3O13,1.4356
S(IN)2,1.4356999999999998
Nd2FeSbO7,1.4356999999999998
Na2LiFePCO7,1.4357
RbFe5O8,1.4357
Ba2MgAl2(Fe4O7)2,1.4357000000000002
MgV2(Cl2O)2,1.4357999999999995
Bi2Se5Cl7,1.4358000000000002
SrV4O10,1.4358999999999995
EuH6CI3N,1.4358999999999995
MgV4ZnO10,1.4359
Ta2CrNO5,1.4359999999999995
Tm9B5S21,1.4360999999999997
Na3MgSbS4,1.4360999999999997
TiMn3O8,1.4361000000000002
LuO3,1.4362999999999997
K4CO4,1.4363
V2Si4O11,1.4363
Hg2SeO4,1.4363
Cu2SO4,1.4363999999999997
ZnNiMoP2O9,1.4364999999999997
SbPbIO2,1.4366000000000003
Li2Mo3S4,1.4366000000000003
Li4Mn2Si4O13,1.4366999999999996
Na2ZnSiSn(SO6)2,1.4367
TbCrTeO6,1.4368
K2MoAuF6,1.4368
Rb2Ti(CuS2)2,1.4368000000000003
MgV2Ni(TeO5)2,1.4371
Li7Mn2Fe6(PO4)8,1.4371
MgMnGeO4,1.4371
Sm3CuSiSe7,1.4373999999999998
KBaV5O18,1.4374
Li5Fe8(BO3)8,1.4374
Cs2NaAs7,1.4374
Fe2CoO4,1.4375
AsCl5,1.4376
LiCuO,1.4376000000000002
Nb(PS4)2,1.4379999999999995
LiFeOF2,1.4380000000000002
Li3Cr2(PO4)3,1.4381
MgFe6(OF)6,1.4381000000000002
LiV(PO3)3,1.4381000000000004
Cd4SiS6,1.4382
AgNO2,1.4382
KNb2PS10,1.4382
Li2MnO3,1.4382
Ca(ErS2)2,1.4382999999999997
Fe3BO6,1.4383
Er2MgS4,1.4383000000000004
Mg6ZnCO8,1.4383999999999997
CsPbI2Br,1.4384
SbO2F,1.4384
LiFe2(PO4)2,1.4384
NaV2P2O9,1.4384
MoS2Cl3,1.4385
Mo2P3O13,1.4386
Rb14Si10O17,1.4386
Na3NiO2,1.4387
Cs2SnBr6,1.4388999999999998
Pr5C2Br9,1.4388999999999998
Co3H18C8(N3O4)2,1.4389
Na5CoO4,1.4389
Mg4B8H31,1.439
K3CuO2,1.4390000000000005
K6Mg(SbS4)2,1.4390999999999998
Li5Fe3(SnO5)2,1.4391000000000007
LiFeO2,1.4392999999999994
Tl2CuAsO4,1.4394
RbBSe3,1.4394
Na2Zn2Se3,1.4395
TbVO3,1.4395999999999995
IF7,1.4397
Na3MnBAsO7,1.4399
Li3Cr3(PO4)4,1.4399000000000002
Ca2Nb2O7,1.4400000000000004
Te2C4S3(O2F3)3,1.4401000000000002
Li5Fe8(BO3)8,1.4401000000000002
Ba2MgMn2O6,1.4403
Na7Ca3TaSi3(SO8)3,1.4403
MgFeCoO4,1.4403
Li4TiCrO6,1.4404
LiFe8(OF)8,1.4404
MnFe3(PO4)4,1.4405
Rb5Ta(TlAs2)2,1.4405
LiZn2Cu,1.4406
BaCaGdBiO6,1.4407
Y2SiSn2S5O24,1.4408
CsNb2PS10,1.4408000000000003
MnFe7(PO4)8,1.4408999999999998
LaMnO3,1.4409
La2CuSbS5,1.4409999999999998
Cs(SbS2)2,1.4413
Li2MnBr4,1.4413999999999998
Ba3La3Mn2(WO6)3,1.4413999999999998
K2Ce(PO4)2,1.4413999999999998
CsLaNb2O7,1.4413999999999998
Mg6FeSiO8,1.4414000000000016
Th3N4,1.4415000000000004
Na5CuCO5,1.4416999999999998
FeHO2,1.4417
Cs2PtBr6,1.4417
FePCl8,1.4417
Sr4Mn2CoO9,1.4417000000000004
Cs2Fe2(MoO4)3,1.4418000000000002
K2MgFe4P6(O4F3)4,1.4418000000000002
Na24Ca10Nb2Si9(SO8)9,1.4419
CdRe2C2(N2O5)2,1.4419
Na8Mg3TiSi3(SO8)3,1.4419999999999995
Ag6SbAsS6,1.4419999999999995
TiMn2O6,1.4420000000000002
Ta2CrNO5,1.4420000000000002
UBr4(NO2)2,1.4421
Re3Se4Br,1.4421000000000004
Li2Ti3MnO8,1.4421999999999997
Mg2TiWO6,1.4421999999999997
MgV4(O2F)4,1.4422
LiTi(PO3)5,1.4422
Rb3CuO2,1.4422
P2IrClF6,1.4422
Co10Ge3O16,1.4422999999999997
CsSr2Nb3O10,1.4423
Pr3SiAgSe7,1.4423000000000004
Na14Ca5Ge3(PO4)12,1.4425
Na4NpH7O9,1.4425
LuBi2IO4,1.4425
Ca(SnO2)2,1.4426000000000003
Na14Ni2O9,1.4427
Na2VO3,1.4427000000000003
Al5C3N,1.4427000000000003
MgCr4O12,1.443
Sr(TbSe2)2,1.4432
Li5Fe4(P2O7)4,1.4432000000000005
Sr3Sb3N5,1.4433000000000002
CaMnBiO5,1.4433999999999996
Li24Ti11CrO36,1.4433999999999998
In2SiSn2S5O24,1.4433999999999998
HgH6I3NO,1.4435
RbHS,1.4435
CaMg30SiO32,1.4436
NbP4Se3Cl5,1.4437
Sr2Co(ClO)2,1.4438
LiMgSb,1.4438
Na2Mg(MoO3)2,1.4438
H20RhC3N9Cl6O,1.4438
Sr4Re2NiO12,1.444
Na2Zn3Se4,1.444
Cs2NaMoBr6,1.4443
Cu2WS4,1.4443
Te4MoW3(SeS)2,1.4443
PNO4,1.4444
CdSnP14,1.4444999999999997
Na6NiO4,1.4446
Mg(SbO2)2,1.4446000000000003
Na2Ti2Si3Ge2(SO8)3,1.4447
MnHg3F6,1.4447
CaP2WO7,1.4447
Li6V3P8O29,1.4447
Te3W2S,1.4447999999999994
VF4,1.4449
Mn3Co3(TeO6)2,1.4449999999999998
Ba2Ti6N2O11,1.4450000000000005
Na10Mg3Si6Sn5(SO8)6,1.4453
MgSiO3,1.4453000000000005
LiMnPHO5,1.4454
Y5C2I9,1.4454000000000002
Sr(AlTe2)2,1.4454000000000002
LiTb4Al2(FeO6)2,1.4455
Er(CuS)3,1.4455999999999998
KF2,1.4455999999999998
Ca4Mg4Fe3H22,1.4456000000000002
Cr3Si3Pb10(ClO12)2,1.4457
Ca2Ta2SiS5O24,1.4457
Cs4P2Se9,1.4457999999999998
LiFe6(OF2)4,1.4458999999999995
Li6V3P8O29,1.4459
Te4MoW3(SeS)2,1.4459
Zn4As2O9,1.4459
Rb4MgMo2(SO)4,1.4459000000000002
Mg(BiO2)2,1.4459999999999995
Zr6FeCl14,1.446
BaYFe4O7,1.4460000000000002
Na8Mg(NiO4)2,1.4461
Mg2Ta2CrO8,1.4461000000000004
K4MgV2O7,1.4462
Sr3LaTi2Mn2O12,1.4462000000000002
Sb8(Pb3S7)3,1.4464999999999997
Sr4GaCN5,1.4465
MgFe6O7F5,1.4465
Nd3SiAgSe7,1.4465
TbSi4B18C,1.4466
Mn(PO3)3,1.4468
Fe3OF5,1.4469
