formula,Temperature,Seebeck (uV/K)
Sr2LaCrMnO6.96,,-43.0
Sr2LaCrMnO6.96,23.0,-2.2
Sr2LaCrMnO6.96,170.0,-16.8
Sr2LaCrMnO6.96,232.0,-32.0
Sr2LaCrMnO6.96,350.0,-54.8
CuBiSeO,250.0,820.0
CuBiSeO,298.0,870.0
CuBiSeO,298.0,430.0
CuBiSeO,300.0,353.0
CuBiSeO,298.0,402.2
La0.9Cr0.1Mn0.9Te0.1O3,200.0,39.1
Sr0.46CuLa1.54O3.1F0.9,80.0,25.1
BaFeRuAs2,298.0,-3.0
BaFe1.9Ru0.1As2 lt,75.0,2.5
SrSnO3 ht3,300.0,-119.0
SrSnO3 ht3,6.0,-4.0
SrSnO3 ht3,308.0,-131.0
Zn0.7Cr2Sn0.3Se4,298.0,-0.0364
Cu11NiSb4S13,298.0,170.0
U9Fe7Ge24,298.0,2.63
Ta2Se8I lt1,335.0,-1.5
Ta2Se8I lt1,165.0,-34.6
BaLaSi2,320.0,-580.0
CaIrO3 orth1,298.0,700.0
CaIrO3 orth1,600.0,60.0
CaIrO3 orth1,298.0,300.0
Bi0.4Sb1.6Te3 m,250.0,80.0
Cu2.16V4O11 rt rt,200.0,-25.8
SrV6O15 lt,125.0,6.0
SrV6O15 lt,155.0,101.0
SrV6O15 lt,120.0,87.0
SrV6O15 lt,25.0,114.0
URu2Al10,140.0,1.3
URu2Al10,298.0,-1.2
NpNi2Sn,298.0,3.5
Sr2CaCu2Bi2IO8,110.0,-3.0
Sr2CaCu2Bi2IO8,300.0,-5.0
Sr2CaCu2Bi2IO8,110.0,-0.5
Sr2CaCu2Bi2IO8,300.0,-0.7
BaPb0.75Sb0.25O3,373.0,-4.5
BaPb0.75Sb0.25O3,1073.0,1.3
CuNd2O3.75F0.25,100.0,-50.0
CuNd2O3.75F0.25,275.0,-30.0
CuNd2O3.75F0.25,100.0,-5.0
CuNd2O3.75F0.25,275.0,-3.0
Zn0.4Gd0.1Mn0.6Fe1.9O4,660.0,360.0
Zn0.40La0.10Mn0.60Fe1.90O4,600.0,1050.0
Ce2Rh3Al9,298.0,60.0
Ce2Rh3Al9,150.0,80.0
Ce2Rh3Al9,50.0,52.0
Ce2Rh3Al9,298.0,62.0
Ca0.5Pr0.5Mn0.95Co0.05O3 rt,240.0,0.0
Ca0.5Pr0.5Mn0.95Co0.05O3 rt,100.0,41.5
Ba2CuTl2O6 tet1,100.0,0.0
Ba2CuTl2O6 tet1,100.0,12.0
Ba2CuTl2O6 tet1,100.0,0.3
Ba2CuTl2O6 tet1,298.0,-3.6
Ba2CuTl2O6 tet1,100.0,9.0
Ba2CuTl2O6 tet1,298.0,17.3
Ba2CuTl2O6 tet1,170.0,-1.3
Ba2CuTl2O6 tet1,150.0,-4.5
Na0.7VO2,298.0,1.8
Y0.4Er0.6Co2,300.0,-14.0
Sr4Ga8Ge10Si5,298.0,-120.0
Sr4Ga8Ge10Si5,150.0,-78.0
Zn0.40Ce0.10Mn0.60Fe1.90O4,600.0,1480.0
Zn0.50Dy0.05Mn0.50Fe1.95O4,640.0,2500.0
Ba2AgCo2Bi2O9,298.0,104.0
BaCe0.03Gd0.97Co2O5.56,100.0,351.0
BaCe0.03Gd0.97Co2O5.56,298.0,127.0
CuPb0.2Bi0.8SeO,298.0,99.7
CuPb0.2Bi0.8SeO,823.0,222.0
Sr0.25La1.75Ni0.7Al0.3O4,300.0,-21.0
SrPrCoO4,300.0,111.0
Sr0.05Ca0.45La0.2Nd0.3MnO3,300.0,-26.2
CaCoO3 rt,290.0,125.0
CaCoO3 rt,298.0,123.0
CaCoO3 rt,298.0,56.0
CaCoO3 rt,1000.0,200.0
CaCoO3 rt,298.0,120.6
CaCoO3 rt,1000.0,200.5
CaCoO3 rt,298.0,104.8
CaCoO3 rt,1000.0,177.0
CaCoO3 rt,600.0,138.0
CaCoO3 rt,50.0,80.0
CaCoO3 rt,298.0,135.0
CaCoO3 rt,300.0,88.0
CaCoO3 rt,298.0,78.0
CaCoO3 rt,973.0,182.0
CaCoO3 rt,330.0,136.0
CaCoO3 rt,800.0,170.0
K0.54Sn3.54Bi11.46Se21,298.0,-52.0
K0.54Sn3.54Bi11.46Se21,400.0,-75.0
K1.46Pb3.08Bi11.46Se21,298.0,-19.0
K1.46Pb3.08Bi11.46Se21,400.0,-37.0
Rb0.69Pb3.69Bi11.31Se21,298.0,-63.0
Rb0.69Pb3.69Bi11.31Se21,400.0,-80.0
Cs0.65Pb3.65Bi11.35Se21,298.0,-56.0
Cs0.65Pb3.65Bi11.35Se21,400.0,-73.0
LaCr0.5Mn0.5O3 rhom,513.0,22.0
Ba1.6Sr0.4Cu3SmO6.94,200.0,5.0
Ho2B31C2N2,560.0,-10.0
LaCoO3 lt mon,298.0,560.2
BaTiV9O15,320.0,7.3
BaTiV9O15,230.0,4.1
BaTiV9O15,140.0,6.0
BaV10O15 rt,140.0,52.0
BaV10O15 rt,220.0,5.5
BaV10O15 rt,147.0,145.0
BaV10O15 rt,195.0,27.0
BaV10O15 rt,240.0,5.1
BaV10O15 rt,325.0,0.7
BaV10O15 lt,60.0,183.5
BaV10O15 lt,120.0,81.5
BaV10O15 lt,80.0,307.0
BaV10O15 lt,127.0,196.0
SrNb0.5Mn0.5O3 cub1,450.0,-280.0
Sr1.8La0.2MoFeO6,12.0,0.6
Sr1.8La0.2MoFeO6,120.0,3.8
Sr1.8La0.2MoFeO6,240.0,1.3
Mo3Sb5.4Te1.6,298.0,55.0
Mo3Sb5.4Te1.6,1030.0,160.0
Mo3Sb5.4Te1.6,330.0,55.8
La2Co0.1Ni0.9O4,373.0,3.0
La2Co0.1Ni0.9O4,973.0,482.0
La2Co0.1Ni0.9O4,973.0,312.0
La2Co0.1Ni0.9O4,1123.0,350.0
La2Co0.1Ni0.9O4,1123.0,252.0
Sr2.05Cu2.15Eu0.95Ru0.85O7.79,298.0,80.0
Sr2.05Cu2.15Eu0.95Ru0.85O7.79,215.0,88.5
Sr2.05Cu2.15Eu0.95Ru0.85O7.79,36.0,27.5
CeCoGeH,110.0,7.0
CeCoGeH,16.0,-30.0
U2NiSb4,298.0,26.0
Ca0.8Ho0.2MnO3 rt,377.0,-67.0
Ca0.8Ho0.2MnO3 rt,777.0,-130.0
Ca0.8Ho0.2MnO3 rt,978.0,-125.0
Ca0.5Yb0.5MnO3 lt,339.0,-93.0
Ca0.5Yb0.5MnO3 lt,868.0,-132.0
Ca0.5Yb0.5MnO3 lt,377.0,-75.0
Ca0.5Yb0.5MnO3 lt,777.0,-130.0
Ca0.5Yb0.5MnO3 lt,978.0,-145.0
Sr2Co2.34Ga0.66O6.4,150.0,95.0
Sr0.6Ca0.4Mo0.04Mn0.96O3 ht,50.0,115.0
Sr0.6Ca0.4Mo0.04Mn0.96O3 ht,298.0,-120.0
Sr0.3Ca0.7Mo0.04Mn0.96O3 rt,300.0,-93.0
Sr0.3Ca0.7Mo0.04Mn0.96O3 rt,298.0,-120.0
Ca7Co3Ga5O18,1223.0,227.0
Ca7Co3Ga5O18,1223.0,334.0
Ca7Co3Ga5O18,1023.0,259.0
Ca7Co3Ga5O18,1023.0,302.0
Tm2Al3Si2,298.0,3.0
Ca3Cu0.1Co1.9O6,350.0,300.0
Ca3Cu0.1Co1.9O6,1170.0,140.0
Ca3Cu0.1Co1.9O6,373.0,470.0
Ca3Cu0.1Co1.9O6,1100.0,146.0
Cu0.8YbGa1.2,298.0,-3.5
Cu0.8YbGa1.2,190.0,-5.0
Cu0.8YbGa1.2,20.0,-0.6
Gd2NiGe6,280.0,-2.0
Ho2NiGe6,50.0,-0.2
SrMoN0.5O2.5,320.0,15.0
SrMoN0.5O2.5,630.0,18.5
LaRuSi,300.0,-5.6
CeRuSi tet,293.0,12.9
CeRuSi tet,25.0,38.3
Y0.5Ho0.5Co2,42.0,1.65
Y0.5Ho0.5Co2,39.0,-6.7
Y0.5Ho0.5Co2,200.0,-14.8
Y0.5Ho0.5Co2,20.0,4.9
Ba0.6Rh4O8 hp,300.0,20.0
Ba0.6Rh4O8 hp,100.0,60.0
Sr1.8La0.48Pr0.72Mn2O7,297.0,-30.5
Sr1.8La0.48Pr0.72Mn2O7,240.0,-27.6
Rh12Bi6O29,175.0,291.0
CeRu2Al10,298.0,7.0
Li2Pd3B,298.0,-5.5
Li2Pd3B,12.5,4.0
Sr6Co5O15 rhom2,298.0,280.0
Rh0.6Te0.4O2 rt,320.0,27.3
Rh0.6Te0.4O2 rt,802.0,66.7
Rb0.375Mo2O4,298.0,-14.2
Rb0.375Mo2O4,210.0,-14.0
Ba0.1Pr0.9MnO3,282.0,-21.0
VFeSb rt,298.0,-203.1
VFeSb rt,317.0,-210.0
VFeSb rt,25.0,-54.0
EuFe2P2,298.0,-11.0
NdFe0.5Ni0.5O3 rt,295.0,-32.0
Cu4YbGa,5.0,-11.0
Cu4YbGa,150.0,-31.0
Cu4YbGa,293.0,-25.0
Ni1.5In0.5Sb0.5,330.0,-8.0
Rb2Sn11,298.0,-7.34
YbGa6Te10,100.0,27.6
U4PdGa12,300.0,26.0
Ag0.5Sb0.5Te0.5Se0.5,320.0,269.0
Ca0.5Pr0.5CoO3 rt,298.0,21.0
Ca0.5Pr0.5CoO3 rt,20.0,5.0
Ni2SbTe2,300.0,1.51
Ba2Y2Co4O11 lt1,122.0,304.0
YbRhIn5,50.0,1.16
YbRhIn5,275.0,-0.91
NpPd5Al2,25.0,-20.0
PrRu4As12,298.0,17.8
PrRu4As12,298.0,18.0
Dy hp2,298.0,7.9
La0.19Ce0.35Pr0.03Nd0.11Fe3CoSb12,298.0,75.0
La0.21Ce0.39Pr0.04Nd0.12Fe4Sb12,298.0,72.0
La0.21Ce0.39Pr0.04Nd0.12Fe4Sb12,298.0,70.0
Sr2ErRuO6,298.0,-400.0
Sr2ErRuO6,500.0,-75.0
Sr2ErRuO6,800.0,-161.0
Sr2.8Y1.2Co4O10.48,298.0,100.0
Sr2.8Y1.2Co4O10.48,298.0,50.0
Sr2.8Y1.2Co4O10.48,298.0,-8.0
Sr2.8Y1.2Co4O10.48,723.0,25.0
Sr2.8Y1.2Co4O10.48,298.0,0.0
Sr2.4Ca0.6YCo4O10.54,298.0,123.0
Ba1.5Cu3La0.5EuO7 orth,298.0,8.5
Ba1.5Cu3La0.5EuO7 tet,298.0,51.7
Ba2Ca2Cu3Tl0.8Hg1.2O10,290.0,1.0
Ba2Ca2Cu3Tl0.8Hg1.2O10,160.0,3.0
Ba4Cu7Pr2O15,250.0,40.0
Ba2Cu2.98Y0.996Pr0.004Fe0.02O6.9,298.0,5.6
Ce0.33Rh2Bi0.67O5,299.0,5.2
YbFe0.91Ni1.09Al8,298.0,1.0
AgCoO2 ht,298.0,240.0
Sr2.4La1.6Co4O10.84,100.0,375.9
Sr0.9Ce0.1MnO3 rt,303.0,-30.0
Sr0.9Ce0.1MnO3 rt,120.0,-38.7
Sr0.9Ce0.1MnO3 rt,187.0,-129.0
Sr0.9Ce0.1MnO3 rt,304.0,-64.0
Sr0.9Ce0.1MnO3 ht,1073.0,-121.5
Sr0.9Ce0.1MnO3 ht,322.0,-48.5
Sr0.9Ce0.1MnO3 ht,353.0,-53.0
CuScO2 hex,298.0,163.0
Er5Si4 lt,70.0,-6.9
Er5Si4 lt,70.0,-6.8
Er5Si4 lt,150.0,-9.9
Er5Si4 lt,150.0,-9.3
Er5Si4 lt,10.0,0.29
Sr2Ca2Cu3Bi2O10 ht,298.0,-2.33
Sr2Ca2Cu3Bi2O10 ht,300.0,3.5
BaYCo4O7 rt,220.0,220.0
BaYCo4O7 rt,290.0,170.0
BaYCo4O7 rt,100.0,210.0
SmFeAsO0.9F0.1 rt,298.0,-27.0
SmFeAsO0.9F0.1 rt,75.0,-100.0
SmFeAsO0.9F0.1 rt,298.0,-33.0
SmFeAsO0.9F0.1 rt,100.0,-105.0
BaZn2YCo2O7 rt,500.0,111.0
BaZn2YCo2O7 rt,650.0,104.0
BaZn2YCo2O7 rt,300.0,140.0
BaYCo3AlO7,300.0,155.0
BaAg2Te2,298.0,995.0
BaCu2Te2,297.0,88.0
BaCu2Te2,88.9,29.0
BaCu2Te2,298.0,127.0
BaCu2Te2,298.0,467.0
BaCu2Te2,298.0,414.0
BaCu2Te2,298.0,471.0
BaCu2Te2,298.0,88.0
BaAgCuTe2,298.0,580.0
LaFeAsO lt1,75.0,15.0
LaFeAsO lt1,100.0,10.0
LaFeAsO lt1,5.0,-4.5
Sr1.9Nd0.1TiO4,350.0,-87.5
Sr1.9La0.1TiO4,350.0,-100.0
Sr2.7Nd0.3Ti2O7,350.0,-50.0
Sr2.7La0.3Ti2O7,350.0,-50.0
Sr0.5Eu0.5MnO3,100.0,0.0
CeFeAsO0.84F0.16 rt,300.0,-22.0
CeFeAsO0.84F0.16 rt,60.0,-104.0
CeFeAsO lt,150.0,-11.0
CeFeAsO lt,15.0,37.5
K0.5Ba0.5Fe2As2 rt,298.0,4.0
K0.5Ba0.5Fe2As2 rt,130.0,37.8
Cd0.75Cr2Sb0.25Se4 rt,275.0,-820.0
Cd0.75Cr2Sb0.25Se4 rt,470.0,380.0
V4Ga0.5Ge0.5S8 rt,293.0,-7.5
V4GaS8 lt1,283.0,-290.0
V4GaS8 lt1,250.0,300.0
V4GaS8 lt1,77.0,135.0
V4GeS8 rt,283.0,200.0
CeIrSb,4.0,12.0
CeIrSb,298.0,34.0
Na0.71Ru0.5Co0.5O2,573.0,76.0
Na0.71Ru0.5Co0.5O2,298.0,167.0
Mg0.05CuCr0.95O2,350.0,200.0
Mg0.05CuCr0.95O2,298.0,390.0
Mg0.05CuCr0.95O2,298.0,396.0
Mg0.05CuCr0.95O2,700.0,350.0
Mg0.05CuCr0.95O2,298.0,92.0
Mg0.05CuCr0.95O2,65.0,59.0
Mg0.05CuCr0.95O2,300.0,230.0
SmFeAsO lt,5.0,-2.0
SmFeAsO lt,131.0,-33.0
SmFeAsO lt,20.0,-31.0
InSn2Bi3Se8,298.0,-270.0
In0.2Sn6Bi1.8Se9,298.0,-230.0
BaMn2As2,300.0,-100.0
Ce0.5Nd0.5B6,50.0,16.0
Ce0.5Nd0.5B6,2.0,3.2
Ce0.5Nd0.5B6,9.5,42.5
Ce0.5Nd0.5B6,300.0,3.1
NaFeAs rt,42.0,5.9
NaFeAs rt,298.0,-6.0
CeNiAsO,300.0,2.9
Ba4Cu1.5Zn1.5Ge20,298.0,99.0
Ba4Zn3.6Ge9.95Si9.45,298.0,-59.0
Sc0.67WO4,310.0,-15.0
Na5.70Ge24.62,298.0,-330.0
Pb0.5Sn2.5Bi2Se6,298.0,-148.2
Ce3RhSi3,80.0,5.3
Ce3RhSi3,16.0,-6.0
Ce3RhSi3,16.0,-4.5
Rh7Pb3O15 rt,298.0,40.0
Rh7Pb3O15 rt,91.0,-321.0
LaCo0.9Rh0.1O3,310.0,-215.0
LaCo0.9Rh0.1O3,298.0,100.0
LaCo0.5Rh0.5O3,310.0,360.0
LaCo0.5Rh0.5O3,298.0,418.6
LaCo0.5Rh0.5O3,298.0,350.0
CuZr1.86S4,298.0,-75.0
U3Ru2Si7,298.0,15.0
U9Ru9Si26,298.0,-1.2
U9Ru9Si26,60.0,2.5
Sn6Bi2Se9,295.0,-49.4
Pb3Sn3Bi2Se9,295.0,-42.4
Ti0.14Fe1.86O3 rt,90.0,-195.0
Ti0.14Fe1.86O3 rt,250.0,-44.0
Ti0.14Fe1.86O3 rt,150.0,-50.0
Mg0.2LaCo0.8O3,323.0,191.0
Mg0.2LaCo0.8O3,714.0,20.0
Mg0.2LaCo0.8O3,43.0,628.0
Mg0.2LaCo0.8O3,300.0,400.0
Mg0.2LaCo0.8O3,900.0,37.0
LaTi0.2Co0.8O3,444.0,50.0
LaTi0.2Co0.8O3,340.0,38.0
LaTi0.2Co0.8O3,388.0,-51.0
LaTi0.2Co0.8O3,732.0,13.0
LaTi0.2Co0.8O3,95.0,-85.0
LaTi0.2Co0.8O3,300.0,-86.0
LaTi0.2Co0.8O3,570.0,46.0
Ce0.55Rh2O4,298.0,56.6
Sr5Ni2BiO9.5,293.0,-18.0
Sr5Ni2BiO9.5,673.0,-37.0
YSi1.2B41,200.0,180.0
YSi1.2B41,77.0,110.0
Ba3.65Sr0.35Al7Si15.5,333.0,-29.0
Ba2Ti13O22 rt,300.0,-1.25
Cu0.7V2.3S4 lt3,89.0,14.7
Cu0.7V2.3S4 lt3,62.0,11.7
Ca2Zn0.05Fe1.95O5 rt,393.0,230.0
Ca10Fe10Pt3As18,150.0,-34.3
Ca10Fe10Pt3As18,298.0,-24.3
Er0.1Zr0.9NiSn,90.0,4.9
Er0.1Zr0.9NiSn,298.0,37.9
Er0.1Zr0.9NiSn,90.0,4.9
Er0.1Zr0.9NiSn,298.0,37.9
K0.88Fe1.63S2,298.0,-170.0
SrCr0.12Ru0.88O3,300.0,32.0
SrCr0.12Ru0.88O3,50.0,11.0
Zn20YFe2,298.0,9.0
BaErCo4O7,298.0,137.0
BaErCo4O7,1000.0,115.0
BaErCo4O7,350.0,186.5
BaTmCo4O7 rt,298.0,135.0
BaDyCo4O7,298.0,162.5
BaDyCo4O7,1000.0,107.0
BaDyCo4O7,350.0,194.0
BaYbCo4O7.2 rt,200.0,135.0
BaYbCo4O7.2 rt,298.0,138.0
U2RuGa8,298.0,42.0
U2RuGa8,298.0,32.0
Ca0.85Cu3La0.1Ti4O12,780.0,-1240.0
Cu0.8Mo2.8Ru0.2Se4,340.0,27.3
Cu0.8Mo2.8Ru0.2Se4,1175.0,77.7
Cu0.58Mo2.61Ru0.39Se3.85,340.0,96.0
Cu0.58Mo2.61Ru0.39Se3.85,930.0,145.0
Cu0.58Mo2.61Ru0.39Se3.85,1073.0,123.0
VFe2Al0.5Si0.5 rt,300.0,-33.8
VFe2Al0.5Si0.5 rt,300.0,-66.0
VFe2Al0.5Si0.5 rt,350.0,126.7
VFe2Al0.5Si0.5 rt,350.0,-125.4
VFe2Al0.5Si0.5 rt,350.0,-122.0
VFe2Al0.5Si0.5 rt,300.0,-127.5
VFe2Al0.5Si0.5 rt,14.0,-89.0
VFe2Al0.5Si0.5 rt,200.0,-217.0
VFe2Al0.5Si0.5 rt,298.0,-134.0
VFe2Al0.5Si0.5 rt,300.0,-131.0
VFe2Al0.5Si0.5 rt,100.0,-71.5
Ba0.25Ca0.25La0.5MnO3,250.0,-33.0
Ba0.25Ca0.25La0.5MnO3,,-33.5
Ba0.25Ca0.25La0.5MnO3,,-33.3
Zn0.5Fe1.5Co0.5Al0.5O4,323.0,-1360.0
Zn0.5Fe1.5Co0.5Al0.5O4,390.0,-240.0
Zn0.5Fe1.5Co0.5Al0.5O4,473.0,-220.0
BaPrCo2O5.5 rt,700.0,0.2
Ca0.3La0.7Mn0.95Ga0.05O3,30.0,-6.3
Ca0.3La0.7Mn0.95Ga0.05O3,188.0,-75.0
Ca0.3La0.7Mn0.95Ga0.05O3,279.0,-45.5
Mg0.15La0.5Pr0.5Ni0.2Ga0.65O3,1023.0,31.7
Mg0.15La0.5Pr0.5Ni0.2Ga0.65O3,1023.0,-23.0
Mg0.15La0.5Pr0.5Ni0.2Ga0.65O3,1123.0,228.0
Mg0.15La0.5Pr0.5Ni0.2Ga0.65O3,1123.0,70.0
CsPb3Bi3Te8,300.0,-60.0
CsPb4Bi3Te9,300.0,-50.0
Zn4.03Yb9Bi9,300.0,4.0
Zn4.03Yb9Bi9,400.0,15.0
Ce4Ni3Pb4,4.0,-1.0
Ce4Ni3Pb4,70.0,10.0
Ce4Ni3Pb4,297.0,5.7
Ba0.03Sr0.094Ca0.026CuLa1.408Nd0.442O4,290.0,25.0
Ba0.06Sr0.016Ca0.074CuLa1.85O4,290.0,44.6
Sr0.5RhO2,300.0,70.0
Sr0.5RhO2,1000.0,150.0
SrOs4Sb12,100.0,3.25
SrOs4Sb12,500.0,35.0
BaOs4Sb12,100.0,6.25
BaOs4Sb12,500.0,46.0
Ba1.7Sr0.3Cu2.2NdDyTi1.8O10.93,20.0,120.0
Ba1.7Sr0.3Cu2.2NdDyTi1.8O10.93,300.0,80.0
Ca0.3Nd0.7CoO3,298.0,106.0
Ca0.3Nd0.7CoO3,298.0,40.0
Nb10Se40I3 rt,350.0,10.0
Nb10Se40I3 rt,298.0,4.0
Nb10Se40I3 rt,300.0,70.0
CePd2Ga,8.0,-7.7
CePd2Ga,298.0,12.7
Zn2Ni21B20,500.0,-1.6
Ti5Ni0.45Sb2.55,80.0,2.83
Ti5Ni0.45Sb2.55,298.0,0.53
Ti5Ni0.45Sb2.55,298.0,-0.07
Cu3.8UGa1.2,300.0,19.0
Cu3.8UGa1.2,100.0,16.0
Cu3.8UGa1.2,20.0,6.0
La2MnGe6,275.0,-8.0
U2Rh2In,10.0,-30.0
U2Rh2In,70.0,7.84
U2Pt2In tet1,25.0,-8.22
Ca1.8Nd0.2MnO4 rt,380.0,-30.0
Ca1.6Nd0.4MnO4,380.0,-30.0
In0.1Ge0.8Sb0.033Te rt,328.0,170.0
Mg0.05Nd0.95NiO2.73,298.0,-10.8
LaOs4As12,298.0,4.9
LaOs4As12,298.0,5.0
Ba4Ru3O10 orth,50.0,275.0
Cu3Gd2Sn6,298.0,-1.0
Gd4.5Ni12Sn24.5,300.0,-3.01
Gd4.5Ni12Sn24.5,80.0,-4.4
Gd4.5Ni12Sn24.5,380.0,-2.4
ZrNiIn0.5Sb0.5,380.0,-15.4
ZrNiIn0.5Sb0.5,80.0,-1.0
Sc0.5Nb0.5NiSn,380.0,28.7
Sc0.5Nb0.5NiSn,80.0,-1.7
HfNiIn0.5Sb0.5,380.0,-9.1
HfNiIn0.5Sb0.5,80.0,-4.0
Cu0.5HfCo0.5Sn,380.0,13.4
Cu0.5HfCo0.5Sn,80.0,-2.5
Cu0.5ZrCo0.5Sn,380.0,10.2
Cu0.5ZrCo0.5Sn,80.0,-2.8
AuUSb2,298.0,-8.2
AuUSb2,298.0,7.5
Sr0.25CuBi0.75SeO,270.0,100.0
Yb8Ge3Sb5,300.0,-0.2
Co4In0.2Sb12,298.0,-182.0
Co4In0.2Sb12,325.0,-188.0
Co4In0.2Sb12,615.0,-238.0
BaNdCo2O5.85,298.0,38.4
BaNdCo2O5.85,298.0,55.5
BaNdCo2O5.85,100.0,163.5
Mg2Sn0.6Sb0.02Si0.38,320.0,-220.0
RhSbAs,298.0,100.0
IrSbAs,298.0,100.0
Sr0.95Gd0.05TiO3,298.0,-126.0
Sr0.95Gd0.05TiO3,298.0,-125.0
Cu4.6Y0.95Sn1.4,298.0,4.0
Os3Bi2.93O11,300.0,21.2
Sr0.5Ca0.5B6,600.0,-112.0
Ba2Cu2.94Pr0.05Gd0.95Mn0.06O7,150.0,20.0
Ba2Cu2.94Pr0.05Gd0.95Fe0.06O7,150.0,27.0
Ba2Cu2.94Pr0.05Gd0.95Ni0.06O7,150.0,12.0
Ba2Cu2.94Zn0.06Pr0.05Gd0.95O7,150.0,12.0
Sr0.3Pr0.7Nb0.01Mn0.99O3 rt,298.0,21.0
Zn6.67Sb4.925I0.075,298.0,136.0
La0.8Y0.1MnTe0.1O3,350.0,1.6
La0.8Y0.1MnTe0.1O3,298.0,6.1
La0.8Ho0.1MnTe0.1O3,298.0,17.9
La0.8Ho0.1MnTe0.1O3,214.0,35.7
La0.9MnTe0.1O3,100.0,4.1
La0.9MnTe0.1O3,5.0,0.7
La0.9MnTe0.1O3,245.0,10.0
La0.9MnTe0.1O3,245.0,2.2
La0.9MnTe0.1O3,320.0,4.1
La0.9MnTe0.1O3,320.0,3.1
La0.9MnTe0.1O3,10.0,1.8
La0.9MnTe0.1O3,150.0,4.8
La0.9MnTe0.1O3,246.0,1.3
La0.9MnTe0.1O3,353.0,-5.4
La0.6Co3.6Ni0.4Sb12,373.0,-110.0
La0.6Co3.6Ni0.4Sb12,673.0,-145.0
BaCaCu3PrO7 tet,290.0,49.0
TbFeAsO,298.0,31.0
TbFeAsO,90.0,107.0
Pr0.67Fe3CoSb12,298.0,94.0
Pr0.71Fe3.5Ni0.5Sb12,298.0,98.0
La0.5Y0.5FeAsO0.9F0.1,300.0,-31.0
La0.5Y0.5FeAsO0.9F0.1,80.0,-94.0
CaCo2O4 hp,390.0,150.0
CaCo2O4 hp,387.0,151.0
CaCo2O4 hp,380.0,147.0
Ti3AlC2,600.0,7.2
Ba2Ca3Cu4TlO10.5,182.0,-0.031
Ba2Ca3Cu4TlO10.5,120.0,0.076
Mg2EuBi2,298.0,206.0
Mg2YbBi2,298.0,240.0
Ba0.93Mg0.5Zn0.5La0.07Fe16CoO27,298.0,70.0
Ba0.93Mg0.5Zn0.5La0.07Fe16CoO27,579.0,-1660.0
Ca0.2Co4Sb12,100.0,-55.0
Ca0.2Co4Sb12,298.0,-140.0
Ca0.2Co4Sb12,100.0,-31.0
Ca0.2Co4Sb12,780.0,-212.0
Ca0.2Co4Sb12,298.0,-133.0
Ca0.2Co4Sb12,40.0,-23.0
Ca0.2Co4Sb12,80.0,-35.0
Ca0.2Co4Sb12,40.0,-17.0
Ca0.2Co4Sb12,80.0,-34.0
Ca0.2Co4Sb12,300.0,-127.0
Ca0.2Co4Sb12,800.0,-180.0
Ca0.1La0.6Co4Sb12,715.0,-167.0
Ca0.1La0.6Co4Sb12,370.0,-137.0
BaFe1.92Co0.08As2 rt,300.0,-6.4
BaFe1.92Co0.08As2 rt,150.0,-25.0
BaFe1.92Co0.08As2 rt,298.0,-31.0
BaFe1.92Co0.08As2 rt,298.0,-35.0
BaFe1.81Rh0.19As2 rt,300.0,-13.0
BaFe1.81Rh0.19As2 rt,150.0,-33.0
FeS hp1,450.0,18.4
NdFe0.9Rh0.1AsO,300.0,-36.3
Gd0.4Dy0.6Ge1.5Si0.5,280.0,12.0
Gd0.4Dy0.6Ge1.5Si0.5,30.0,15.5
Gd0.4Dy0.6Ge1.5Si0.5,150.0,10.4
Gd0.4Dy0.6Ge1.5Si0.5,46.0,17.8
Zr0.5Ti0.5NiSn rt,330.0,-270.0
Hf0.5Ti0.5NiSn rt,298.0,-127.0
Hf0.5Ti0.5NiSn rt,298.0,-172.0
Hf0.5Zr0.5NiSn,330.0,-337.0
Hf0.5Zr0.5NiSn,298.0,-157.0
Ba2Ca2Cu4O8,298.0,-3.4
Ba2Ca2Cu4O8,117.0,1.4
Zr0.9Nb0.1NiSn,773.0,-199.0
Hf0.35Zr0.35Ti0.3Ni2Sn,298.0,-225.0
Sr2Ca2Cu3Tl2O10,300.0,-3.3
Li0.5Fe1.5CoO4,734.0,-66.0
Li0.5Fe1.5CoO4,886.0,-112.0
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,298.0,-1.0
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,105.0,6.6
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,150.0,0.43
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,250.0,0.73
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,,0.03
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,150.0,0.06
Sr2CaCu2Pb0.4Bi1.6O7.8 orth,250.0,0.08
LaIn1.5Sn1.5,4.2,-1.5
LaIn1.5Sn1.5,77.0,-3.5
LaIn1.5Sn1.5,300.0,-6.7
Ba4Ga8Ge8.58Si6.42,298.0,-112.0
Ba4Ga8Ge8.58Si6.42,298.0,-29.0
Ba4Ga8Ge8.58Si6.42,298.0,-78.0
Ba4Ga8Ge8.58Si6.42,150.0,-21.0
Ba4Ga8Ge8.58Si6.42,298.0,96.0
Sr2Ca0.2Cu2.4Y0.8Fe0.6O6.97,100.0,6.2
Sr2Ca0.5Cu2Y0.5Bi2O8,300.0,157.0
Sr2Ca0.5Cu2Y0.5Bi2O8,77.0,90.0
